	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	140	160	126	142	156	136	132	136	146	142	144	142	148	136	148	148	130	150	132	142	142	144	150	152	148	154	160	158	138	142	160	158	150	148	160	128	150	142	138	138	164	124	136	146	130	136	150	126	138	148	138	124	138	136	118	134	172	138	134	132	136	132	144	152	136	140	112	138	132	160	148	146	140	136	124	132	136	138	168	128	146	150	136	136	142	150	142	132	128	154	126	118	160	152	132	130	148	134	120	152	144	132	144	136	148	136	116	146	146
	150	164	140	150	166	160	164	150	150	156	150	152	150	144	154	154	148	158	140	144	152	150	160	170	146	172	172	158	146	160	174	160	154	166	164	144	154	156	148	148	164	146	142	158	154	160	158	152	148	162	150	144	148	150	142	152	176	144	154	148	152	148	152	166	146	152	136	152	152	160	168	156	156	142	140	154	144	158	166	146	152	166	152	152	156	166	166	156	150	162	142	134	166	160	156	142	156	158	144	164	156	146	154	140	148	150	128	154	156
	148	158	134	144	162	154	160	148	148	150	148	142	144	140	150	150	146	154	134	142	150	144	154	164	144	170	172	158	144	154	164	152	154	160	156	140	144	146	142	140	160	144	142	156	152	156	154	150	146	160	150	134	142	144	138	146	174	134	150	144	144	146	152	156	142	150	130	144	148	158	160	152	150	138	138	148	142	148	162	138	152	158	144	146	150	160	164	152	144	158	138	130	160	154	144	140	154	152	138	160	152	136	148	136	146	146	128	146	150
	144	148	134	136	156	148	152	142	148	148	148	138	140	138	148	142	144	150	126	138	148	138	150	160	142	158	168	152	142	144	156	148	150	152	148	134	140	140	136	136	158	138	136	152	146	150	146	146	146	150	148	126	140	134	130	144	174	132	140	138	144	142	146	150	138	146	128	140	144	156	154	150	138	136	134	142	138	144	154	130	142	158	140	140	134	150	156	150	136	148	132	128	156	146	140	136	148	152	136	160	142	134	144	134	140	138	122	140	144
	144	142	130	132	146	140	146	138	144	144	138	132	130	136	136	140	142	136	118	132	142	132	150	142	140	152	164	146	142	136	154	148	150	150	148	130	138	140	134	130	150	138	134	142	142	148	144	140	140	146	146	124	134	134	126	138	170	128	130	136	138	140	142	144	136	144	122	138	136	154	148	144	136	128	130	134	134	142	146	122	140	154	134	136	132	144	150	148	132	146	130	128	150	140	132	126	142	148	134	160	136	126	140	132	136	132	118	138	140
	142	142	124	132	136	140	140	130	142	136	138	132	128	132	136	132	140	134	116	132	140	126	148	134	132	144	154	140	142	132	148	144	144	148	140	126	134	134	130	128	150	138	132	138	134	142	144	134	140	138	144	122	132	126	126	134	158	122	126	130	138	136	138	138	132	138	118	134	132	148	144	138	134	126	124	132	126	140	140	120	136	146	130	132	130	140	146	130	126	134	126	128	142	138	130	120	132	144	132	156	132	126	132	130	134	130	118	138	136
	140	140	122	126	132	132	138	124	132	134	136	126	124	126	136	128	136	134	114	128	138	124	144	132	122	142	146	138	138	126	148	140	142	138	136	126	130	130	126	126	144	138	130	136	134	138	140	134	136	128	140	120	130	124	126	128	152	118	122	130	136	134	128	138	132	134	114	128	128	140	142	130	128	122	124	130	124	134	138	120	130	144	130	130	126	138	136	124	120	134	124	122	138	134	126	120	132	144	130	150	130	120	128	126	124	128	116	138	132
	130	140	122	122	132	128	134	122	130	130	134	124	122	124	134	126	132	130	110	122	134	122	142	130	122	142	140	136	132	124	148	134	134	132	132	126	128	128	122	126	136	138	124	130	132	130	130	134	132	126	134	118	128	124	126	120	150	116	120	128	136	126	122	136	130	132	114	128	122	138	138	126	122	118	120	126	120	130	138	118	126	142	128	126	122	128	130	122	116	130	120	120	136	132	124	118	130	134	128	144	126	116	126	124	120	126	116	132	130
	128	134	118	122	126	126	132	118	128	126	126	124	118	122	130	124	130	126	110	120	130	120	134	128	118	142	132	130	124	120	144	130	132	130	132	126	126	124	122	122	130	132	122	130	128	126	124	132	126	122	126	116	124	122	126	116	140	114	120	124	132	126	120	124	130	130	112	128	120	136	132	124	120	104	120	126	118	130	134	116	124	142	124	126	122	128	126	118	116	126	116	118	132	130	122	112	124	134	124	140	118	108	126	122	118	124	116	132	130
	124	130	116	120	122	124	130	116	126	120	124	120	118	118	130	122	130	120	110	116	128	116	126	128	112	136	126	126	124	120	136	124	128	122	128	126	120	122	118	118	122	130	122	126	128	124	124	128	126	118	122	116	120	118	126	114	138	110	120	124	128	126	116	124	130	128	112	124	120	134	132	122	120	104	116	120	116	126	134	112	122	136	122	122	120	122	124	116	114	120	112	114	128	126	120	112	120	134	124	134	114	106	126	122	116	116	112	128	128
	124	122	114	120	116	124	128	116	122	118	122	120	118	116	128	118	128	116	108	114	128	114	124	124	108	136	126	126	122	120	136	122	126	120	126	126	118	118	116	114	120	130	122	124	126	120	120	124	122	118	118	112	120	116	124	112	138	110	118	118	120	122	112	120	128	126	108	120	120	130	132	122	114	98	114	120	116	122	132	110	116	134	122	116	118	116	124	114	114	120	112	112	124	126	120	106	118	130	120	130	106	100	122	118	116	110	110	124	124
	122	118	114	118	116	124	126	116	116	116	118	120	116	114	126	114	124	112	108	112	122	114	122	122	102	132	124	124	118	120	134	118	124	116	118	124	112	114	114	114	120	128	122	120	120	118	116	120	122	112	116	110	120	112	120	112	138	108	118	118	118	122	112	118	124	124	108	118	118	130	128	120	114	98	114	114	108	118	126	110	114	132	120	116	118	108	120	114	114	118	110	112	122	122	116	106	118	128	116	130	104	100	120	114	112	106	110	124	124
	122	114	110	116	116	122	126	116	112	116	116	118	114	110	120	112	124	112	108	112	122	114	122	118	102	130	122	120	114	118	128	118	116	114	118	120	112	112	114	112	120	128	120	116	112	114	112	118	122	104	116	108	120	112	120	112	132	108	114	118	116	122	112	118	122	120	106	116	118	124	128	112	112	98	110	114	102	116	124	108	110	130	120	112	118	106	120	114	114	116	106	112	122	120	110	104	112	124	116	122	102	100	118	112	112	104	106	118	118
	122	114	110	112	114	122	126	114	110	116	116	118	112	110	118	110	122	112	108	110	116	114	122	116	98	130	122	120	108	118	126	118	114	112	116	118	108	112	112	110	118	126	118	116	106	108	112	116	118	102	114	104	118	112	116	110	128	108	114	118	114	116	110	118	122	116	104	116	116	120	122	106	108	90	108	114	102	116	122	106	110	128	120	106	116	106	118	114	108	114	104	110	120	118	108	104	110	124	112	118	102	100	118	112	108	104	106	116	118
	122	114	110	112	112	120	124	112	102	114	114	116	108	110	118	108	122	112	108	110	116	114	122	116	98	126	122	118	108	118	124	116	108	112	114	112	106	110	110	102	116	120	114	114	106	108	110	116	118	102	114	104	118	108	116	106	128	108	114	118	114	114	106	116	118	114	104	112	112	116	120	102	108	90	108	110	100	116	120	104	108	124	120	106	116	102	114	114	104	114	104	110	120	112	104	102	106	124	112	114	102	100	116	112	108	100	106	110	114
	122	110	110	112	112	118	118	110	102	112	112	114	108	106	116	106	120	112	108	110	116	114	120	110	98	122	122	114	106	116	122	116	108	112	110	108	104	108	108	100	116	116	110	114	106	102	108	114	116	102	112	102	116	106	116	106	124	104	112	118	112	112	104	116	114	112	104	112	112	116	120	102	108	90	108	110	100	116	120	104	108	122	118	106	112	102	110	110	104	114	104	110	116	112	104	100	106	124	110	110	102	100	112	112	106	100	106	110	114
	120	110	108	110	112	116	116	106	102	110	112	114	106	106	116	106	120	108	108	102	116	108	118	108	98	120	116	112	104	116	116	116	108	108	108	108	104	108	106	100	116	114	108	112	106	98	108	112	116	102	112	102	114	106	112	104	122	102	110	118	112	112	102	116	114	112	104	112	108	116	116	102	106	90	108	108	100	112	120	104	106	122	118	102	112	96	108	110	104	110	102	108	114	112	100	100	106	124	108	110	102	100	112	112	106	100	106	108	112
	114	106	104	110	112	114	114	106	100	108	110	114	106	104	114	106	120	108	108	102	116	108	114	106	98	120	116	108	100	112	116	114	106	108	106	108	104	108	106	100	112	114	106	110	102	98	106	112	116	100	112	102	112	106	112	104	122	100	108	118	112	110	100	116	114	110	104	112	106	112	116	98	102	88	106	104	98	108	116	104	104	118	112	102	110	96	108	108	104	108	100	106	114	110	100	100	106	122	108	110	100	100	110	112	104	98	106	104	112
	112	104	102	106	112	114	112	104	98	102	108	114	104	104	112	106	118	104	108	102	114	104	114	104	96	120	116	108	100	106	114	114	106	106	104	108	104	108	106	100	110	112	106	108	102	98	106	112	116	98	108	102	112	106	110	102	122	100	108	118	112	110	100	112	110	110	104	112	104	112	116	96	102	88	106	104	98	106	116	104	102	118	112	102	108	96	106	106	104	104	100	106	114	108	100	100	106	118	108	108	100	100	110	112	104	96	106	102	112
	112	100	102	106	110	112	110	102	96	102	108	112	104	104	110	106	112	104	108	98	112	102	114	104	94	120	114	106	100	106	110	114	104	106	104	108	104	106	104	96	108	112	104	106	102	98	102	112	116	98	108	102	110	106	108	102	122	96	108	116	108	110	98	110	106	110	102	112	100	110	114	92	102	86	106	100	98	106	116	104	102	118	112	102	108	94	106	106	104	104	98	106	112	108	100	96	106	116	108	108	100	100	108	110	100	96	104	98	110
	110	98	100	104	108	108	110	102	96	100	108	112	104	100	108	104	112	100	104	98	112	100	114	102	94	118	114	106	100	106	110	112	102	104	100	102	102	100	100	96	104	112	104	104	102	96	102	112	114	98	108	102	108	106	108	98	122	96	106	116	108	110	98	110	106	108	102	110	100	106	114	92	102	86	104	100	98	104	112	102	100	114	110	102	108	94	104	106	104	102	96	104	108	104	98	96	106	112	108	102	98	100	108	108	100	90	104	98	110
