	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1150	1120	1152	1144	1128	1124	1110	1104	1092	1150	1068	1122	1112	1126	1112	1128	1114	1080	1124	1114	1154	1130	1136	1134	1120	1128	1128	1084	1070	1072	1128	1088	1102	1154	1088	1082	1108	1158	1096	1146	1116	1062	1110	1104	1090	1090	1132	1094	1106	1120	1088	1112	1108	1126	1096	1116	1064	1100	1122	1094	1104	1078	1154	1078	1134	1058	1076	1136	1126	1164	1134	1098	1122	1098	1190	1094	1108	1110	1148	1120	1062	1158	1098	1136	1120	1040	1136	1118	1078	1104	1120	1094	1138	1134	1136	1094	1128	1122	1136	1136	1114	1084	1108	1136	1110	1100	1092	1100	1126
	876	826	868	912	892	914	878	868	872	886	846	880	860	848	848	890	872	820	838	878	874	854	868	874	854	884	898	846	838	866	900	830	848	860	878	844	866	932	876	898	888	848	866	860	838	830	924	882	850	862	846	902	848	868	848	854	830	860	890	856	864	854	906	840	880	852	884	908	890	918	876	834	864	870	902	844	856	858	918	848	838	886	876	854	874	822	852	882	834	844	892	866	878	892	912	860	864	884	876	872	892	852	864	904	866	892	814	886	912
	794	712	760	798	762	758	776	762	718	752	726	784	780	742	710	764	758	720	730	780	770	742	764	770	754	770	732	752	726	760	810	730	734	774	768	740	772	818	740	776	760	750	756	758	732	730	818	748	714	744	724	794	734	746	716	746	720	728	760	768	772	760	778	730	756	770	766	802	752	768	758	706	744	752	788	732	744	738	782	740	720	772	768	750	750	732	730	748	726	766	778	758	738	782	794	726	728	764	766	742	780	748	730	770	760	798	674	804	818
	734	650	704	734	684	672	706	712	648	684	676	716	714	690	648	688	668	646	670	720	700	664	712	696	682	696	684	674	658	720	728	648	676	692	702	676	710	732	668	696	694	674	718	672	682	650	728	678	646	668	648	698	684	686	644	700	654	644	686	700	706	674	682	660	686	698	706	728	684	700	670	628	662	696	728	668	682	652	702	682	666	710	710	684	676	666	688	674	664	702	686	678	670	702	724	662	658	710	688	676	712	692	668	704	708	730	636	748	756
	650	608	658	688	628	622	670	670	602	640	652	652	652	652	622	644	644	616	632	664	656	630	668	638	644	634	648	634	604	690	670	610	628	644	656	630	654	672	640	662	646	636	678	608	652	622	668	640	624	630	600	638	642	654	606	652	610	600	630	646	656	622	646	618	660	638	652	668	646	668	626	598	630	668	686	624	648	620	638	640	646	662	668	648	634	634	636	642	630	660	620	632	632	660	676	616	624	660	636	624	678	646	634	658	682	698	588	710	722
	614	572	630	640	596	598	648	640	576	614	600	640	636	634	594	600	614	584	602	626	624	612	650	606	620	608	614	620	576	676	626	586	594	628	634	576	624	648	614	630	618	616	652	566	624	596	626	602	598	606	578	594	628	632	584	618	568	588	598	612	628	606	622	566	626	612	618	628	602	650	590	566	580	630	666	602	634	580	592	594	618	636	634	624	586	594	592	616	596	632	588	596	608	624	646	588	592	614	604	586	660	626	608	626	648	666	544	668	692
	592	556	606	632	570	578	626	608	562	598	574	600	612	614	574	578	586	574	576	600	598	574	618	586	606	586	582	604	552	654	606	570	570	606	610	544	588	616	578	622	594	584	612	544	592	552	610	592	584	582	552	554	616	604	554	596	542	576	576	576	592	586	602	534	604	578	594	594	574	622	572	556	544	618	644	578	596	564	570	562	602	616	624	606	572	560	556	586	580	616	558	550	590	590	630	574	564	582	586	552	636	600	594	592	628	640	520	656	626
	574	530	590	616	542	560	604	590	536	580	566	576	596	598	566	552	558	564	568	576	566	556	582	564	578	570	568	582	532	642	584	552	546	584	586	528	568	592	564	614	568	566	574	538	576	526	580	570	556	564	540	534	602	580	532	574	516	564	558	558	572	564	592	522	576	564	572	574	536	596	560	546	522	578	606	552	570	540	542	544	588	604	608	576	560	546	546	564	558	592	542	518	554	558	618	546	558	552	572	546	604	560	582	566	618	590	502	630	612
	568	516	576	594	526	548	586	580	522	570	552	566	590	578	554	526	540	558	560	560	546	536	560	536	556	550	548	558	522	618	564	544	520	572	568	502	546	572	544	600	554	552	550	528	556	518	574	554	544	554	522	510	586	562	524	562	510	556	540	540	548	556	574	512	550	556	558	548	520	586	558	530	508	558	584	540	546	520	526	528	580	594	586	564	534	532	532	556	554	578	530	504	544	550	606	514	542	528	540	530	570	550	574	550	594	560	492	616	580
	552	508	556	584	516	542	568	564	512	556	546	546	582	574	544	524	524	546	554	542	530	518	544	516	556	546	534	550	518	596	540	536	514	556	554	490	534	540	528	586	546	542	532	524	546	504	562	542	536	546	504	504	568	554	518	556	506	548	526	528	534	548	560	502	532	540	544	526	504	578	548	514	504	542	566	530	534	494	514	518	564	576	576	552	526	506	518	546	546	550	526	496	534	546	582	500	532	506	528	522	538	540	564	542	584	546	476	576	556
	536	498	552	584	512	540	556	552	506	552	540	528	570	566	532	520	518	524	552	530	522	502	526	502	554	528	518	544	516	582	524	512	500	538	538	474	516	532	518	584	532	530	518	512	530	496	554	540	528	536	486	500	546	540	514	550	502	532	506	526	528	540	546	490	508	526	540	516	492	570	536	508	496	530	548	524	528	482	504	502	560	558	556	544	518	498	504	536	538	542	520	484	532	542	572	482	516	494	516	510	530	512	554	530	570	528	466	554	540
	516	484	532	574	504	540	552	532	496	552	528	524	558	556	524	500	514	522	548	510	502	498	520	500	546	514	518	526	498	574	516	506	494	524	528	456	508	526	506	572	526	522	508	506	502	488	538	524	516	534	468	494	530	526	506	540	496	530	498	520	522	534	534	470	502	512	534	512	492	552	532	502	488	522	542	520	520	464	490	490	544	538	540	536	508	496	502	516	532	520	508	478	526	528	568	472	508	482	502	494	524	500	542	522	548	524	458	538	528
	498	478	520	562	500	540	542	512	490	542	522	512	544	544	510	492	510	522	544	506	488	494	514	498	532	506	514	516	486	564	506	504	486	512	518	450	498	518	496	570	520	520	502	502	492	486	524	514	516	522	456	484	526	516	502	534	488	528	486	510	516	526	528	456	496	510	528	500	488	544	522	492	478	512	532	514	516	456	488	482	528	528	534	532	494	480	486	508	530	508	500	474	516	516	558	460	500	474	496	484	508	484	534	516	536	522	458	526	518
	488	474	520	550	492	528	534	504	482	532	516	506	534	542	508	490	504	510	536	504	480	486	504	488	528	494	512	508	476	556	498	490	476	512	504	440	494	518	482	566	506	512	494	500	480	480	520	508	506	514	450	474	510	512	496	528	482	520	480	506	500	516	526	452	482	500	524	498	488	534	514	492	468	508	518	514	512	450	482	478	512	520	522	528	492	470	468	500	530	508	492	474	504	498	546	452	490	464	490	478	502	480	528	516	526	510	456	522	506
	480	466	514	546	486	524	534	486	478	528	508	496	532	532	504	478	500	502	528	498	474	480	490	482	526	488	502	508	462	542	496	486	466	504	496	440	484	508	476	560	502	502	488	498	468	478	516	502	506	506	432	468	502	508	494	528	474	516	480	506	488	514	526	444	472	496	510	490	486	524	500	492	468	506	514	504	504	446	478	474	496	512	508	526	484	466	466	496	524	508	482	474	500	498	532	444	486	456	480	472	498	476	526	512	524	502	456	518	500
	474	464	512	540	482	522	524	472	468	528	502	494	532	512	498	472	500	498	514	492	468	480	488	478	516	484	498	504	456	538	494	484	466	492	488	436	480	502	474	554	498	492	486	492	456	476	512	488	506	500	428	454	486	506	486	518	466	512	476	504	486	506	522	438	466	496	506	486	474	520	500	484	468	506	504	498	500	438	472	470	488	500	502	524	478	464	456	484	522	502	480	468	490	496	520	438	486	444	476	466	496	476	520	508	514	498	452	504	494
	466	460	506	536	476	516	522	468	464	520	494	490	526	504	494	470	494	492	510	482	464	472	484	478	508	482	498	500	456	530	494	482	460	488	486	434	476	498	472	550	498	480	476	488	454	476	510	474	506	496	426	448	476	498	484	508	460	506	476	490	484	500	514	434	462	494	502	476	472	518	498	474	468	504	504	484	494	420	466	468	484	498	502	518	476	464	448	476	520	496	470	464	488	492	514	434	484	440	472	462	494	474	520	502	506	490	448	492	490
	462	450	504	532	472	512	512	464	462	514	486	488	524	500	490	468	494	490	502	472	464	470	478	472	502	480	498	496	454	528	484	482	454	484	484	432	474	496	464	550	496	474	472	484	454	474	508	468	506	490	420	446	472	492	482	506	452	504	476	488	474	490	512	426	460	492	490	472	462	510	496	472	466	502	498	480	492	416	458	468	484	492	496	512	472	464	438	460	516	482	470	456	482	472	508	424	472	436	472	462	486	470	520	496	502	486	442	492	484
	458	446	502	526	468	512	502	452	450	514	484	486	518	488	482	466	490	490	498	468	460	466	472	468	490	480	492	486	446	524	480	478	448	472	480	430	470	494	462	548	490	468	458	482	448	470	504	462	506	480	418	444	470	492	476	502	442	502	476	488	474	478	502	418	456	488	490	472	456	506	492	472	466	498	488	480	490	412	450	468	482	488	492	510	470	462	430	456	516	482	470	452	480	470	506	418	470	432	464	460	478	470	518	492	502	484	434	482	482
